id,text,timestamp,source,symbols,company_names,url,verified
1.01927002549086E+018,$JBHT J.B. Hunt Transport Services Inc. SEC Filing: Form 4 https://t.co/aWfvVMkps1,Tue Jul 17 17:18:05 +0000 2018,StockTexts,JBHT,J.B. Hunt Transport Services,http://www.sec.gov/Archives/edgar/data/728535/000156218018003314/xslF345X03/primarydocument.xml,False
1.01927003411439E+018,Binance has over 3 million users! Join us today! 💰  Register for BONUS ➡️ https://t.co/U8FIwN3Bk8  $GEO $BSD $AST… https://t.co/zelvq6xjNT,Tue Jul 17 17:18:07 +0000 2018,carolyn47529089,DKS,Dick's Sporting Goods,http://binance.com/?ref=10078236,False
1.01927003497841E+018,$PPBC GRANTED CANCER PATENT BY EU. UNKNOWN BLOODIED #BIOTECH w\only 38 mil O\S @ .038?! 52WKH 90 cents! UNKNOWN💸… https://t.co/dCAAqAtBds,Tue Jul 17 17:18:08 +0000 2018,aaaamhim,MAT,Mattel,https://twitter.com/i/web/status/1019270034978410497,False
1.01927006197717E+018,EPS for U.S. Silica Holdings Inc. $SLCA Expected At $0.69 - https://t.co/56bQRGyBDe,Tue Jul 17 17:18:14 +0000 2018,bibeypost_stock,SLCA,U.S. Silica Holdings,https://www.bibeypost.com/eps-for-u-s-silica-holdings-inc-slca-expected-at-0-69/,False
1.01927010133238E+018,"$CVS Thomas Moriarty uses $CELG's Revlimid to argue ""there is no correlation between #pharma list prices &amp; rebates""… https://t.co/Wf6UNbpX7u",Tue Jul 17 17:18:23 +0000 2018,DonnaYoungDC,CVS,CVS Health Corporation,https://twitter.com/i/web/status/1019270101332381696,False
1.01927010733845E+018,$APC may be trying to find some support off of the 50-day moving average.,Tue Jul 17 17:18:25 +0000 2018,SharePlanner,APC,Anadarko Petroleum Corporation,,False
1.01927015169758E+018,RT @MadMoneyOnCNBC: The power of the pen was in play in $MKC until the spice giant's latest quarter @JimCramer says https://t.co/Z7Irzyr0iD,Tue Jul 17 17:18:35 +0000 2018,SpeedUpMarket,MKC,McCormick & Company,https://cnb.cx/2zTyaR4,False
1.01927016146174E+018,$ALXN continues to give....2 targets met...target 3 is 143.32....of course use a trailing stop if you used that set… https://t.co/avWH9l176X,Tue Jul 17 17:18:38 +0000 2018,Fibonacciqueen,ALXN,Alexion Pharmaceuticals,https://twitter.com/i/web/status/1019270161461735425,False
1.0192702053888E+018,"@ThePIBnyc You know I have to mention $ALK. Before VA merger it ""only"" grew top line by mid-single digits in the 5… https://t.co/TtsIktfQDg",Tue Jul 17 17:18:48 +0000 2018,pcordway,ALK,Alaska Air Group,https://twitter.com/i/web/status/1019270205388804096,False
1.01927020982217E+018,RT @hettalentctc: Small list of FOMO-ICO's currently trading below ICO price: Atonomi $ATMI CPChain $CPC Endor $EDR Essentia $ESS GoNetwor…,Tue Jul 17 17:18:49 +0000 2018,rnjogu,ESS,Essex Property Trust,,False
1.01927021092098E+018,$DISH New Insider Filing On:  DEFRANCO JAMES Transaction Code: P https://t.co/2T6n8GJjtk,Tue Jul 17 17:18:50 +0000 2018,filing_scanner,DISH,DISH Network Corporation,http://www.filingscanner.com/Alerts/DISH.php,False
1.01927023832248E+018,@jimcramer That $FEYE reverse head and shoulders looks to still be happening.,Tue Jul 17 17:18:56 +0000 2018,rjaredp,FEYE,FireEye,,False
1.01927028253883E+018,RT @Fibonacciqueen: $ALXN continues to give....2 targets met...target 3 is 143.32....of course use a trailing stop if you used that setup..…,Tue Jul 17 17:19:07 +0000 2018,BeraneMila,ALXN,Alexion Pharmaceuticals,,False
1.01927029734051E+018,Franklin Resources Inc. $BEN Expected to Announce Earnings of $0.75 Per Share https://t.co/INY0R5yIjW,Tue Jul 17 17:19:10 +0000 2018,dailypoliticaln,BEN,Franklin Resources,http://www.dailypolitical.com/?p=2207563,False
1.01927032784993E+018,Another Motorola Solutions Patent Win Against A Competitor $MSI https://t.co/2lMWJfkQVL,Tue Jul 17 17:19:17 +0000 2018,WaltBTIG,MSI,Motorola Solutions,http://www.btigresearch.com/2018/07/17/another-motorola-solutions-patent-win-against-a-competitor/,True
1.01927037072397E+018,$ALXN....ooops forgot the chart........ https://t.co/omm72nmQVy,Tue Jul 17 17:19:28 +0000 2018,Fibonacciqueen,ALXN,Alexion Pharmaceuticals,,False
1.01927040455533E+018,Alexander Wallin placed an order to buy PayPal Holdings Inc $PYPL https://t.co/TgD1an48Ir,Tue Jul 17 17:19:36 +0000 2018,wallinex,PYPL,PayPal Holdings,https://sprinklebit.com/profile/activity/show-single-entry/349293,False
1.01927041916833E+018,https://t.co/9VjKMnGXvX $ACXM $AL $ALLY $ANET $BLUE $BMRN $BSBR $CNA $CPB $CVI $GDS $GOOS $GSH $HD $IBN $ITUB $MDSO… https://t.co/pDxtkv1JJV,Tue Jul 17 17:19:39 +0000 2018,42Stocks,CPB,Campbell Soup Company,http://42stocks.com,False
1.01927048467499E+018,$SPY $QQQ $IWM $XLK $XRT $XLF $VIX $TLT $TNX $NDX $DJIA $SPX $UVXY $TVIX $VXX $VMIN A good many traders and investo… https://t.co/U3UfRY4ywv,Tue Jul 17 17:19:55 +0000 2018,SethCL,TVIX,VelocityShares Daily 2x VIX ST ETN,https://twitter.com/i/web/status/1019270484674994177,False
1.01927065620099E+018,Several analyst calls last week were overlooked or the timing was such that they had little to no impact when they… https://t.co/kuSPeacros,Tue Jul 17 17:20:36 +0000 2018,jonogg,KMX,CarMax,https://twitter.com/i/web/status/1019270656200986624,False
1.01927068807759E+018,$EW New Insider Filing On:  Wood Larry L Transaction Code: M https://t.co/OUVRB89oCc,Tue Jul 17 17:20:43 +0000 2018,filing_scanner,EW,Edwards Lifesciences Corporation,http://www.filingscanner.com/Alerts/EW.php,False
1.01927070534991E+018,RT @VegasTours: Hemp Inc $HEMP $.03 per share. Hemp Inc's Creation of Proprietary Industrial Hemp Strains as U.S. Senate Supports Cannabis…,Tue Jul 17 17:20:47 +0000 2018,VegasTours,UTX,United Technologies Corporation,,False
1.01927072009705E+018,Franklin Resources Inc. $BEN Expected to Post Quarterly Sales of $1.58 Billion https://t.co/1AcEXSYjHp,Tue Jul 17 17:20:51 +0000 2018,dakotafinancial,BEN,Franklin Resources,http://dakotafinancialnews.com/?p=323886,False
1.01927077510945E+018,Coin listings pumps 20-100%. Our bot detects it before official announcements! 🚀  Join Us ➡️… https://t.co/WxWeZvt25z,Tue Jul 17 17:21:04 +0000 2018,victorblake392,DG,Dollar General Corporation,https://twitter.com/i/web/status/1019270775109451777,False
1.0192708343079E+018,RT @OfficialHemp: $KNDI Kandi Pure Electric Vehicle Product Pursuing Expansion to the American Market https://t.co/3l5KVfaPky  $BABA $F $G…,Tue Jul 17 17:21:18 +0000 2018,VegasTours,STZ,Constellation Brands,http://markets.businessinsider.com/news/stocks/kandi-pure-electric-vehicle-product-pursuing-expansion-to-the-american-market-1026870080,False
1.01927085013726E+018,RT @OfficialHemp: $INSY   Epinephrine  Nasal Spray in Development for Treatment of   Anaphylaxis  Shows Promise  as Potential Alternative t…,Tue Jul 17 17:21:22 +0000 2018,VegasTours,ESV,Ensco plc,,False
1.01927088716879E+018,$APA New Insider Filing On:  Hoyt Rebecca A Transaction Code: M https://t.co/5Ft806ohQa,Tue Jul 17 17:21:31 +0000 2018,filing_scanner,APA,Apache Corporation,http://www.filingscanner.com/Alerts/APA.php,False
1.01927093254276E+018,Analysts Expect Prologis Inc $PLD Will Post Quarterly Sales of $560.63 Million https://t.co/MqGHGqkVVb,Tue Jul 17 17:21:42 +0000 2018,WatchlistN,PLD,Prologis,http://zpr.io/6X2pV,False
1.01927102794215E+018,RT @Fibonacciqueen: $ALXN....ooops forgot the chart........ https://t.co/omm72nmQVy,Tue Jul 17 17:22:04 +0000 2018,BeraneMila,ALXN,Alexion Pharmaceuticals,,False
1.0192710511702E+018,$TVIX: 1mCrossSMA+ (36.60) 10%UpDays:18 tf:0000011 ch:-2.1%[2.1%offLo] DyVol:5.52M:0.8x:0.6x DyRng:8%:1.6x:1x; TLM:1.1;,Tue Jul 17 17:22:10 +0000 2018,tymorapro,TVIX,VelocityShares Daily 2x VIX ST ETN,,False
1.01927105824598E+018,Vertex Pharmaceuticals Incorporated: The stock is testing its highs. $VRTX https://t.co/WWDgqXh0kz https://t.co/uTWrbbBH1V,Tue Jul 17 17:22:12 +0000 2018,MScreener,VRTX,Vertex Pharmaceuticals Incorporated,http://www.4-traders.com//VERTEX-PHARMACEUTICALS-IN-11321/,False
1.01927108040019E+018,$LITE New Insider Filing On:  Sepe Matthew Joseph Transaction Code: S https://t.co/oduHXRD5K8,Tue Jul 17 17:22:17 +0000 2018,filing_scanner,LITE,Lumentum Holdings Inc.,http://www.filingscanner.com/Alerts/LITE.php,False
1.01927114362943E+018,$CVS Thomas Moriarty: Vigorous competition among #PBMs resulted in more &amp; more rebates Rebates have helped reduce p… https://t.co/hZ0fr4Pzxi,Tue Jul 17 17:22:32 +0000 2018,DonnaYoungDC,CVS,CVS Health Corporation,https://twitter.com/i/web/status/1019271143629434881,False
1.01927116567058E+018,Ok izskatās ka $UA nav vairs potenciāla. Atā!,Tue Jul 17 17:22:37 +0000 2018,MartinsBraslavs,UA,Under Armour,,False
1.0192711712532E+018,$COST high OI range is 190.00 to 210.00 for option expiration 07/20/2018 #maxpain #options https://t.co/G1M8CdJ3st https://t.co/FGR1TdB0OF,Tue Jul 17 17:22:39 +0000 2018,optioncharts,COST,Costco Wholesale Corporation,http://maximum-pain.com/options/open-interest/COST,False
1.01927120677893E+018,Exchange on Binance with 50% discount trading fee 🙌  Register for BONUS ➡️ https://t.co/H4uRGB2RHP  $CANN $CIC… https://t.co/qWV5rQvVkE,Tue Jul 17 17:22:47 +0000 2018,carolgibson394,HPE,Hewlett Packard Enterprise Company,http://binance.com/?ref=10078236,False
1.01927143405147E+018,Unusual put buying: $TRCO 84x average volume $IPG 21x $GGP 19x $OMC 16x $SBGI 14x $TSRO 14x $ECA 12x $VFC 12x,Tue Jul 17 17:23:41 +0000 2018,getvolatility,GGP,GGP Inc.,,False
1.01927148550711E+018,Altalis Capital Management LLC Upped Its Holding in Dish Network Corp $DISH as Stock Value Declined https://t.co/1BBzEeDiAa,Tue Jul 17 17:23:53 +0000 2018,reurope_stock,DISH,DISH Network Corporation,https://reurope.com/2018/07/17/altalis-capital-management-llc-upped-its-holding-in-dish-network-corp-dish-as-stock-value-declined/,False
1.01927151247218E+018,REPORT: World Cup viewership in U.S. fell by one third $FOX $FOXA https://t.co/kW4uUXJ4Hr,Tue Jul 17 17:24:00 +0000 2018,theflynews,FOX,Twenty-First Century Fox,https://bit.ly/2NWFEpB,False
1.01927152364597E+018,Easy trade sell and short $NFLX and buy Energy $DVN $XOP $APA $CRZO ! https://t.co/w6wZlTn3FX,Tue Jul 17 17:24:03 +0000 2018,Drakna12,APA,Apache Corporation,,False
1.01927153935367E+018,$SRPT setting up. You’ve been warned. https://t.co/mtOiHZ3FVp,Tue Jul 17 17:24:06 +0000 2018,__quantslayer__,SRPT,Sarepta Therapeutics,,False
1.0192715915392E+018,RT @OptionsHawk: Whirlpool $WHR buyers of 1000 July $155 puts to open $2.25 to $2.50 tends to move with GE earnings,Tue Jul 17 17:24:19 +0000 2018,Coder2131,WHR,Whirlpool Corporation,,False
1.01927171843371E+018,We've heard bad things about @comcast 's customer service but my experience so far has been great. I submitted a 1… https://t.co/of1YEAQhcw,Tue Jul 17 17:24:49 +0000 2018,ABraveBull,CMCSA,Comcast Corporation,https://twitter.com/i/web/status/1019271718433705985,False
1.01927172994281E+018,Join us to get premium trading signals! 💸  Join Us ➡️ https://t.co/TOeR3PhrMS  $OF $READ $NEM $SBD $MWAT $CVC… https://t.co/84FLEcj7nh,Tue Jul 17 17:24:52 +0000 2018,TeddyKlein4,NLY,Annaly Capital Management,http://discord.gg/tXbaTxx,False
1.01927180684537E+018,We think $NEP $NSC will beat and raise the earnings cycle https://t.co/Xz224Xve7A,Tue Jul 17 17:25:10 +0000 2018,myrollingstocks,NSC,Norfolk Southern Corporation,http://ow.ly/nsHk30kZeFv,False
1.01927181369467E+018,With past performance like this how can you not sign up for a Free 7-day trial to https://t.co/ApPSk0aG2G? Winning… https://t.co/euZAGIHU8S,Tue Jul 17 17:25:12 +0000 2018,OptionAlarm,WYNN,Wynn Resorts,http://ow.ly/xQ0a30kY4Ps,False
1.01927201649347E+018,RT @MorganLBrennan: With #Helsinki2018 underway: worth noting that in the past year the U.S. has approved foreign military sales of Javelin…,Tue Jul 17 17:26:00 +0000 2018,lj2lj2,RTN,Raytheon Company,,False
1.01927205724936E+018,RT @VividPlatform: Is the market going to rebound? $BTC $ETH $NEO $OMG $viab,Tue Jul 17 17:26:10 +0000 2018,Bornali01,VIAB,Viacom,,False
1.01927227003501E+018,$IBKR $SCHW $ETFC $AMTD:  Interactive Brokers To Report After Schwab Jumps On Strong Earnings:  https://t.co/Mn01Y4iloB,Tue Jul 17 17:27:00 +0000 2018,ProVesting,AMTD,TD Ameritrade Holding Corporation,https://www.StockNewsWires.com/ibkr-schw-etfc-amtd-interactive-brokers-to-report-after-schwab-jumps-on-strong-earnings/,False
1.01927227257664E+018,Upgrades Downgrades Initiations &amp; More: $BLMN $TRCO $WWW $NFLX $LITE $SWCH $EQIX $DPZ $CRM $VFC $JBHT https://t.co/7HgC4INIoO,Tue Jul 17 17:27:01 +0000 2018,mchaudhry82,CRM,salesforce.com,,False
1.01927229465114E+018,$JBHT New Insider Filing On:  HARPER ALFRED C Transaction Code: M https://t.co/GMV9C17uty,Tue Jul 17 17:27:06 +0000 2018,filing_scanner,JBHT,J.B. Hunt Transport Services,http://www.filingscanner.com/Alerts/JBHT.php,False
1.0192724249138E+018,"&lt;a mp-mode=""dftl"" href=""https://t.co/Cg2lRoCMgv"" name=""MP-payButton"" class='blue-ar-l-rn-none'&gt;Suscribirme&lt;/a&gt; &lt;scr… https://t.co/fbFFs7azg1",Tue Jul 17 17:27:37 +0000 2018,dukedelrock,MPC,Marathon Petroleum Corporation,http://mpago.la/OWmP,False
1.0192724272625E+018,RT @42Stocks: https://t.co/9VjKMnGXvX $ACXM $AL $ALLY $ANET $BLUE $BMRN $BSBR $CNA $CPB $CVI $GDS $GOOS $GSH $HD $IBN $ITUB $MDSO $MELI $MU…,Tue Jul 17 17:27:38 +0000 2018,quasiloco,CPB,Campbell Soup Company,http://42stocks.com,False
1.01927243835227E+018,RT @Alakarn: @damiangarde @adamfeuerstein No wonder  you wanted him to work for you. Throwing  him a bone knowing his company was going dow…,Tue Jul 17 17:27:41 +0000 2018,KaseyCundy,MYL,Mylan N.V.,,False
1.01927249341082E+018,Commented on $SFTBY $VZ $T $S $TMUS https://t.co/lL59yaXbkt,Tue Jul 17 17:27:54 +0000 2018,4GPro,TMUS,T-Mobile US,https://seekingalpha.com/article/4183612-sprint-t-mobile-merger-12-points-fcc-filing-signal-merger-approval-potential-appreciation?source=tweet&sht=pc0tui&shu=4xrmp#comment-79085212,False
1.01927254155304E+018,RT @getvolatility: Unusual put buying: $TRCO 84x average volume $IPG 21x $GGP 19x $OMC 16x $SBGI 14x $TSRO 14x $ECA 12x $VFC 12x,Tue Jul 17 17:28:05 +0000 2018,PennyStocksMomo,GGP,GGP Inc.,,False
1.01927255079736E+018,$CMA #Comerica Inc. Morningstar | Excellent Second-Quarter Results Place Comerica Ahead of Our Medium-Term Expectat… https://t.co/X6yD8LCysv,Tue Jul 17 17:28:07 +0000 2018,ResearchPool,CMA,Comerica Incorporated,https://twitter.com/i/web/status/1019272550797357057,False
1.01927255416531E+018,$JBHT #J.B. Hunt Transport Services Inc. Morningstar | Recovering truck-to-rail conversions should provide tailwind… https://t.co/XJy2GJIm71,Tue Jul 17 17:28:08 +0000 2018,ResearchPool,JBHT,J.B. Hunt Transport Services,https://twitter.com/i/web/status/1019272554165309440,False
1.01927255880023E+018,Trade on Binance with 50% discount trading fee 😍  Register for BONUS ➡️ https://t.co/sYjWfR1e8D  $XWC $XEM $BOS… https://t.co/aMndpZ1QVk,Tue Jul 17 17:28:09 +0000 2018,evanalsop4864,KR,The Kroger Co.,http://binance.com/?ref=10078236,False
1.01927256028487E+018,$JBHT #J.B. Hunt Transport Services Inc. Recovering truck-to-rail conversions should provide tailwinds for Hunts co… https://t.co/IxcjUgAngH,Tue Jul 17 17:28:10 +0000 2018,ResearchPool,JBHT,J.B. Hunt Transport Services,https://twitter.com/i/web/status/1019272560284872704,False
1.01927259593661E+018,energy names on the bounce today $PED $GBR $JONE $WLL $USO red to green.  $SDRL interesting at this level https://t.co/VUP6ta6wlk,Tue Jul 17 17:28:18 +0000 2018,adamwnsx,WLL,Whiting Petroleum Corporation,,False
1.01927271239979E+018,RT @MorganLBrennan: With #Helsinki2018 underway: worth noting that in the past year the U.S. has approved foreign military sales of Javelin…,Tue Jul 17 17:28:46 +0000 2018,comparisons,RTN,Raytheon Company,,False
1.01927274477553E+018,$VRTX big move so far and  keeps grinding higher,Tue Jul 17 17:28:54 +0000 2018,canuck2usa,VRTX,Vertex Pharmaceuticals Incorporated,,False
1.01927285056021E+018,$XHB $ITB $DHI $LEN Homebuilders having a strong day,Tue Jul 17 17:29:19 +0000 2018,ethxtrader,DHI,D.R. Horton,,False
1.01927289910079E+018,RT @BitScreener: New Coins added to https://t.co/KozqoWvPD9 $KBC $FTI $PCH $QURO $SEER $CONI $ESS $ONL $OTB $PAI $GOT $THRT #bitscreener h…,Tue Jul 17 17:29:30 +0000 2018,bohrargue,ESS,Essex Property Trust,http://BitScreener.Com,False
1.01927295111868E+018,RT @BitScreener: New Coins added to https://t.co/KozqoWvPD9 $KBC $FTI $PCH $QURO $SEER $CONI $ESS $ONL $OTB $PAI $GOT $THRT #bitscreener h…,Tue Jul 17 17:29:43 +0000 2018,pelvicfairs,ESS,Essex Property Trust,http://BitScreener.Com,False
1.01927302305087E+018,#TrendingNow #4 for the week on @Investor_Intel - Read: @AlkaneResources’ #gold mine helps in waiting game for bigg… https://t.co/oNas0CKtgZ,Tue Jul 17 17:30:00 +0000 2018,Investor_Intel,ALK,Alaska Air Group,https://twitter.com/i/web/status/1019273023050874881,False
1.01927324061372E+018,Big bullish unusual option activity detected: $RCL $CMCSA $OMC $V $WYNN - big bearish: $BAC $AKRX $XSP $PSA $MSFT,Tue Jul 17 17:30:52 +0000 2018,Optionsonar1,RCL,Royal Caribbean Cruises Ltd.,,False
1.0192732489478E+018,Interactive Brokers reports after the close and after strong Charles Schwab earnings help fuel online brokers… https://t.co/QHFZASjYJb,Tue Jul 17 17:30:54 +0000 2018,IBD_ANarayanan,AMTD,TD Ameritrade Holding Corporation,https://twitter.com/i/web/status/1019273248947802112,False
1.01927338496471E+018,RT @dfstoken: #AIRDROP 📥🏆  VOTE FOR DFS on #WOLFEX &amp; RECEIVE 100 $DFS on 7/24  RULES: Retweet Tag 5 Friends Follow @Wolf_Exchange Join the…,Tue Jul 17 17:31:26 +0000 2018,Pravat75955884,DFS,Discover Financial Services,,False
1.01927339422593E+018,$FCAU $OMC $SFLY $XSP $FEZ $AXL $BTU $BWP $CMA $HIG $NEE $GT $TUR $PSA $PAGS $KBE $PVH $ADS $UNH $BOX $PX $HFC… https://t.co/gqTPD8k5Kz,Tue Jul 17 17:31:29 +0000 2018,teresaarthur66,CMA,Comerica Incorporated,https://twitter.com/i/web/status/1019273394225930242,False
1.01927343658821E+018,$SPY $QQQ $DIA $SH $IWM $TZA $SSO $TNA $VOO $SDS $IVV $SPXU $TQQQ $UPRO $PSQ $SPXL $UWM $RSP $SPXS $SQQQ $QID $DOG https://t.co/hJXjYbooUs,Tue Jul 17 17:31:39 +0000 2018,SeekingAlpha,SQQQ,ProShares UltraPro Short QQQ,https://seekingalpha.com/article/4187793-daily-state-markets-inflation-starting-look-real?source=feed_f,False
1.01927356135196E+018,$TVIX Alerted in our free group at 36.20. The two bottom lines are the BUY areas $uvxy $spy $qqq $vxx https://t.co/ZGvBQ9YMlJ,Tue Jul 17 17:32:08 +0000 2018,SwingingForward,TVIX,VelocityShares Daily 2x VIX ST ETN,,False
1.01927358989857E+018,Citrix Systems Inc.: The stock is testing its highs. $CTXS https://t.co/2I3AauewHi https://t.co/FL1i3Ku0TB,Tue Jul 17 17:32:15 +0000 2018,MScreener,CTXS,Citrix Systems,http://www.4-traders.com//CITRIX-SYSTEMS-INC-4863/,False
1.0192737415352E+018,Fortnite v-Bucks can be bought for cheap from us ! 🙌  More info ➡️ https://t.co/2o40q3BLZN  $PDC $SPR $DG $DASH… https://t.co/vRAzuCyytC,Tue Jul 17 17:32:51 +0000 2018,JosePerryman3,DG,Dollar General Corporation,http://discord.gg/gtJ4zym,False
1.01927375030973E+018,$MHK open interest for maturity 07/20/2018. High put=220.00 High call=220.00 #maxpain #options… https://t.co/Tahtdombw6,Tue Jul 17 17:32:53 +0000 2018,optioncharts,MHK,Mohawk Industries,https://twitter.com/i/web/status/1019273750309728256,False
1.01927390989457E+018,Huge coin selection low fees and very reliable! Join Binance! 😍  Register for BONUS ➡️ https://t.co/p6kvuLMA4z… https://t.co/0dPC9SeaD4,Tue Jul 17 17:33:31 +0000 2018,RickyGr92298314,KR,The Kroger Co.,http://binance.com/?ref=10078236,False
1.01927393591597E+018,RT @dfstoken: #AIRDROP 📥🏆  VOTE FOR DFS on #WOLFEX &amp; RECEIVE 100 $DFS on 7/24  RULES: Retweet Tag 5 Friends Follow @Wolf_Exchange Join the…,Tue Jul 17 17:33:38 +0000 2018,SujeetS01225652,DFS,Discover Financial Services,,False
1.01927393664168E+018,RT @wolf_exchange: Listing Competition @dfstoken  #DigitalFantasySports (DFS)  $DFS is a next gen fantasy sports gaming token &amp; ARCADE base…,Tue Jul 17 17:33:38 +0000 2018,sahibsab,DFS,Discover Financial Services,,False
1.01927396759568E+018,New UOA detected for $YNDX: 2984 $40.0 CALL options expiring 2018-08-17 traded for $1.4 bought on the ask https://t.co/xiPYhHDFrI,Tue Jul 17 17:33:45 +0000 2018,liveoptiondata,YNDX,Yandex N.V.,https://www.optionsonar.com/unusual-option-activity/YNDX/latest-trades,False
1.01927396882039E+018,New UOA detected for $HAS: 1500 $93.5 PUT options expiring 2018-07-27 traded for $3.0 bought on the ask https://t.co/KK3A3EWYqP,Tue Jul 17 17:33:46 +0000 2018,liveoptiondata,HAS,Hasbro,https://www.optionsonar.com/unusual-option-activity/HAS/latest-trades,False
1.01927398024982E+018,RT @dfstoken: #AIRDROP 📥🏆  VOTE FOR DFS on #WOLFEX &amp; RECEIVE 100 $DFS on 7/24  RULES: Retweet Tag 5 Friends Follow @Wolf_Exchange Join the…,Tue Jul 17 17:33:48 +0000 2018,sahibsab,DFS,Discover Financial Services,,False
1.01927402155936E+018,$PSX $ETE $ETP https://t.co/8kVczSmRxC #OOTT,Tue Jul 17 17:33:58 +0000 2018,CallumTurcan,ETE,Energy Transfer Equity,https://seekingalpha.com/article/4187669-energy-transfer-bets-louisianas-downstream-industry?source=tweet,False
1.01927403884848E+018,Hertz Global $HTZ – Analysts’ Recent Ratings Changes https://t.co/4z5Dtm6qBs,Tue Jul 17 17:34:02 +0000 2018,WeekHerald,HTZ,Hertz Global Holdings,http://weekherald.com/?p=2996054,False
1.01927412405148E+018,RT @MorganLBrennan: With #Helsinki2018 underway: worth noting that in the past year the U.S. has approved foreign military sales of Javelin…,Tue Jul 17 17:34:23 +0000 2018,Okra84,RTN,Raytheon Company,,False
1.01927415175491E+018,NEW POST: Trex-n-Effect Proving to Be a Summer Hit  https://t.co/hFRXBeWMWt  $DHI $ITB $TREX $XHB $ZG,Tue Jul 17 17:34:29 +0000 2018,chessNwine,DHI,D.R. Horton,https://marketchess.com/2018/07/17/trex-n-effect-proving-to-be-a-summer-hit,False
1.01927415432605E+018,实战早盘直播 7/17（点位时机为王） https://t.co/MBNIsu0bGK $SPY $NFLX $DHI $XLK https://t.co/S1B1QHI0I4,Tue Jul 17 17:34:30 +0000 2018,RealTradeUs,DHI,D.R. Horton,http://www.realtradeus.org/posts/270,False
1.01927429228094E+018,$YNDX: 1mRunaway+:5 [+3%.4%offHi] FltBO+ 4:5Accel+ allTFs+ FirmTrnd+:+75%; TLM:1.0; ILM:1.6 pcGap[-1.1%ret:5.1%] 3MoHi+,Tue Jul 17 17:35:03 +0000 2018,tymorapro,YNDX,Yandex N.V.,,False
1.01927429418916E+018,$APRN New Insider Filing On:  Cluff Jared Transaction Code: S https://t.co/CDswsbHhss,Tue Jul 17 17:35:03 +0000 2018,filing_scanner,APRN,Blue Apron Holdings,http://www.filingscanner.com/Alerts/APRN.php,False
1.01927435826571E+018,Zacks: Brokerages Anticipate Comerica Incorporated $CMA to Post $1.62 EPS https://t.co/e7aRhn3ooB,Tue Jul 17 17:35:18 +0000 2018,ledgerzette,CMA,Comerica Incorporated,http://ledgergazette.com/?p=2832099,False
1.01927442281595E+018,Analysts Anticipate Comerica Incorporated $CMA Will Post Earnings of $1.62 Per Share https://t.co/nwZiRHlWaT,Tue Jul 17 17:35:34 +0000 2018,TheMarketsDaily,CMA,Comerica Incorporated,http://zpr.io/6X2NT,False
1.0192744959227E+018,$algn https://t.co/Tdjqp3lpkO,Tue Jul 17 17:35:51 +0000 2018,MalibuInvest,ALGN,Align Technology,https://www.zacks.com/stock/news/311871/can-overall-growth-drive-align-technology-algn-q2-earnings,False
1.01927451409653E+018,RT @MorganLBrennan: With #Helsinki2018 underway: worth noting that in the past year the U.S. has approved foreign military sales of Javelin…,Tue Jul 17 17:35:56 +0000 2018,DaveWil19942760,RTN,Raytheon Company,,False
1.01927453555035E+018,$DTE New Insider Filing On:  Norcia Gerardo Transaction Code: G https://t.co/cvxR0iaa0F,Tue Jul 17 17:36:01 +0000 2018,filing_scanner,DTE,DTE Energy Company,http://www.filingscanner.com/Alerts/DTE.php,False
1.01927453862081E+018,2018-07-16 Short sale volume (not short interest) for $AKRX is 41%. https://t.co/zM1G5737MA $MYL 40% $PFE 52% $MRK 41% $TEVA 54%,Tue Jul 17 17:36:01 +0000 2018,shortvolumes,MYL,Mylan N.V.,http://shortvolumes.com/?t=AKRX,False
1.01927458317665E+018,$PPG New Insider Filing On:  BOST GLENN E II Transaction Code:  https://t.co/1ahaFAZnsP,Tue Jul 17 17:36:12 +0000 2018,filing_scanner,PPG,PPG Industries,http://www.filingscanner.com/Alerts/PPG.php,False
1.01927462411741E+018,Hertz Global $HTZ – Analysts’ Recent Ratings Changes https://t.co/Bi6H0DX3VE,Tue Jul 17 17:36:22 +0000 2018,OlympiaReport,HTZ,Hertz Global Holdings,http://theolympiareport.com/?p=930259,False
1.01927462504024E+018,$CRZO: At 1DyHIGH=28.44 hits:2 ch:+2.9% 1phNewHi+:BrkPLo+PHi[+4.9%] PDayGp- 19:3Accel+ allTFs+ medFlt:68M HiPctSht[25%:5d],Tue Jul 17 17:36:22 +0000 2018,tymorapro,CRZO,Carrizo Oil & Gas,,False
1.01927465444644E+018,$NQ_F $QQQ $SQQQ $NDX getting closer to the target box https://t.co/HVTciefPFk,Tue Jul 17 17:36:29 +0000 2018,CastAwayTrader,SQQQ,ProShares UltraPro Short QQQ,,False
1.01927469660329E+018,Listen to MOBxCG - $trip Talk by MOBxCG #np on #SoundCloud https://t.co/Vj3mdA2Br6,Tue Jul 17 17:36:39 +0000 2018,AESftbl,TRIP,TripAdvisor,https://soundcloud.com/user-809511104/mobxcg-trip-talk,False
1.01927470044951E+018,RT @DanBehringer221: Trade war not a threat to Macau casinos analyst says. https://t.co/ApPwYm0k64 @CDCNewswire @howardstutz $LVS $MGM $WY…,Tue Jul 17 17:36:40 +0000 2018,Brandenmart,WYNN,Wynn Resorts,https://buff.ly/2JuAoGp,False
